date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:24:09	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.eot	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.eot	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:09	659876/659876	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-brands-400.svg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-brands-400.svg	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:10	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.eot?	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400d41d.eot	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:10	13592/13592	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.woff2	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.woff2	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:10	16812/16812	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.woff	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.woff	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:10	34092/34092	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.ttf	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.ttf	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:10	144343/144343	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.svg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-regular-400.svg	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:11	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.eot	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.eot	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:11	74348/74348	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.woff2	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.woff2	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:11	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.eot?	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900d41d.eot	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:11	96244/96244	---M--	200	added ('OK')	font/woff	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.woff	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.woff	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:12	186228/186228	---M--	200	added ('OK')	font/ttf	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.ttf	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.ttf	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:12	816038/816038	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Apr%202019%2015:29:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.svg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/webfonts/fa-solid-900.svg	(from https://www.foxcoders.com/demo/eduaid/assets/css/font-awesome.min.css)
18:24:12	3264/3264	---M--	200	added ('OK')	image/png	date:Sun,%2026%20May%202019%2022:26:02%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/border.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/border.png	(from https://www.foxcoders.com/demo/eduaid/style.css)
18:24:13	4130/4130	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jul%202019%2004:31:00%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/logo_2.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/logo_2.png	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:13	349470/349470	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/about_us.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/about_us.png	(from https://www.foxcoders.com/demo/eduaid/apply_form.html)
18:24:13	153407/153407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2008:37:14%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/home_2_slide.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/home_2_slide.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:13	142732/142732	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2008:32:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_bg_4.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_bg_4.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:14	5211/5211	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2018:47:36%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_04.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_04.png	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:14	4095/4095	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2018:48:46%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_05.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_05.png	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:14	3697/3697	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2018:49:58%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_06.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_06.png	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:14	55995/55995	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2008:14:16%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/half_column_2.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/half_column_2.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:15	12510/12510	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/big_bg.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/big_bg.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:15	16803/16803	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/big_bg_2.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/big_bg_2.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:15	13039/13039	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/member_04.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/member_04.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:15	12549/12549	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/member_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/member_05.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:15	9918/9918	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/member_06.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/member_06.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:16	17394/17394	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/big_bg_3.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/big_bg_3.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:16	19953/19953	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/half_column_3.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/half_column_3.png	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:16	7007/7007	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2020:12:02%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/author_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/author_01.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:16	4553/4553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2020:57:18%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/author_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/author_02.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:17	129595/129595	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/big_bg_4.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/big_bg_4.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:17	19026/19026	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_05.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:17	22124/22124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2011:48:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/blog_06.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/blog_06.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:17	11597/11597	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/footer_bg.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/footer_bg.jpg	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:17	4907/4907	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jul%202019%2004:42:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/footer_logo_2.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/footer_logo_2.png	(from https://www.foxcoders.com/demo/eduaid/index-2.html)
18:24:18	4453/4453	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jul%202019%2004:48:58%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/logo_3.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/logo_3.png	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:18	141144/141144	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:37:36%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_bg_7.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_bg_7.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:18	157119/157119	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:37:36%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_bg_5.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_bg_5.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:19	65453/65453	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2017:05:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_11.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_11.png	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:19	312237/312237	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202019%2008:00:36%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_bg_6.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_bg_6.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:19	64431/64431	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2017:06:40%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_10.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_10.png	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:19	64000/64000	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2017:07:32%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_09.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_09.png	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:20	57210/57210	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/half_column_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/half_column_03.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:20	29157/29157	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202019%2013:17:42%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/featured_06.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/featured_06.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:20	20898/20898	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/member_07.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/member_07.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:20	21091/21091	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/member_08.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/member_08.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:20	40106/40106	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:05:38%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/member_09.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/member_09.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:21	210924/210924	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:39:06%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/tbg.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/tbg.jpg	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:21	4911/4911	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jul%202019%2004:52:14%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/footer_logo_3.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/footer_logo_3.png	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:21	151048/151048	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2017:09:42%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/map.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/map.png	(from https://www.foxcoders.com/demo/eduaid/index-3.html)
18:24:21	145763/145763	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202019%2007:19:40%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_14.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_14.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:22	85186/85186	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Jun%202019%2007:19:12%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_07.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_07.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:22	63618/63618	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:37:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/slider_11.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/slider_11.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:22	45208/45208	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:46%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/half_column_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/half_column_01.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:22	22023/22023	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:00%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/featured_07.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/featured_07.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:23	30123/30123	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202019%2019:56:22%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/featured_08.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/featured_08.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:23	28866/28866	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2001:12:14%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/featured_09.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/featured_09.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:23	78788/78788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jul%202019%2001:28:24%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/half_column_img_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/half_column_img_02.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:23	78905/78905	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:36%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/quote_bg.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/quote_bg.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:23	4103/4103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:42%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/brand_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/brand_01.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:24	5640/5640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jun%202019%2022:02:32%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/brand_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/brand_02.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:24	6364/6364	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/brand_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/brand_03.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:24	4103/4103	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/brand_04.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/brand_04.jpg	(from https://www.foxcoders.com/demo/eduaid/index-4.html)
18:24:24	4078/4078	---M--	200	added ('OK')	image/png	date:Sun,%2026%20May%202019%2020:13:08%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_07.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_07.png	(from https://www.foxcoders.com/demo/eduaid/about.html)
18:24:25	3671/3671	---M--	200	added ('OK')	image/png	date:Sun,%2026%20May%202019%2020:14:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/service_icon_08.png	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/service_icon_08.png	(from https://www.foxcoders.com/demo/eduaid/about.html)
18:24:25	41608/41608	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:04:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/gallery_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/gallery_01.jpg	(from https://www.foxcoders.com/demo/eduaid/about.html)
18:24:25	81114/81114	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:02:44%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/countdown_bg.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/countdown_bg.jpg	(from https://www.foxcoders.com/demo/eduaid/about.html)
18:24:26	20865/20865	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/portfolio_01.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/portfolio_01.jpg	(from https://www.foxcoders.com/demo/eduaid/courses.html)
18:24:26	27280/27280	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/portfolio_02.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/portfolio_02.jpg	(from https://www.foxcoders.com/demo/eduaid/courses.html)
18:24:26	33536/33536	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/portfolio_03.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/portfolio_03.jpg	(from https://www.foxcoders.com/demo/eduaid/courses.html)
18:24:26	22865/22865	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/portfolio_07.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/portfolio_07.jpg	(from https://www.foxcoders.com/demo/eduaid/courses.html)
18:24:26	29046/29046	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Jun%202019%2012:07:34%20GMT	https://www.foxcoders.com/demo/eduaid/assets/images/portfolio_05.jpg	C:/Users/L%20-%20127/Desktop/HACKATHON/andrea/www.foxcoders.com/demo/eduaid/assets/images/portfolio_05.jpg	(from https://www.foxcoders.com/demo/eduaid/courses.html)
